"typeResult","idGame","slugTeam","idTeam","pctEFGOpponent","pctTOVOpponent","pctOREBOpponent","teamName","cityTeam","minExact","rateFTA","rateFTAOpponent"
"team",22200596,"PHI",1610612755,0.552,0.213,0.311,"76ers","Philadelphia",240,0.245,0.207
"team",22200596,"DET",1610612765,0.548,0.134,0.32,"Pistons","Detroit",240,0.207,0.245
"team",22200604,"LAC",1610612746,0.539,0.09,0.167,"Clippers","LA",240,0.326,0.225
"team",22200604,"ATL",1610612737,0.442,0.112,0.367,"Hawks","Atlanta",240,0.225,0.326
"team",22200603,"PHX",1610612756,0.647,0.145,0.162,"Suns","Phoenix",240,0.131,0.218
"team",22200603,"CLE",1610612739,0.524,0.162,0.208,"Cavaliers","Cleveland",240,0.218,0.131
"team",22200600,"UTA",1610612762,0.525,0.092,0.305,"Jazz","Utah",240,0.25,0.216
"team",22200600,"MEM",1610612763,0.568,0.19,0.289,"Grizzlies","Memphis",240,0.216,0.25
"team",22200598,"IND",1610612754,0.494,0.172,0.321,"Pacers","Indiana",240,0.379,0.307
"team",22200598,"CHA",1610612766,0.511,0.146,0.264,"Hornets","Charlotte",240,0.307,0.379
"team",22200607,"NYK",1610612752,0.545,0.142,0.327,"Knicks","New York",240,0.22,0.202
"team",22200607,"MIL",1610612749,0.435,0.071,0.365,"Bucks","Milwaukee",240,0.202,0.22
"team",22200605,"WAS",1610612764,0.581,0.096,0.34,"Wizards","Washington",240,0.22,0.333
"team",22200605,"NOP",1610612740,0.598,0.194,0.214,"Pelicans","New Orleans",240,0.333,0.22
"team",22200608,"SAS",1610612759,0.555,0.128,0.327,"Spurs","San Antonio",240,0.165,0.385
"team",22200608,"MEM",1610612763,0.51,0.132,0.255,"Grizzlies","Memphis",240,0.385,0.165
"team",22200610,"SAC",1610612758,0.533,0.126,0.235,"Kings","Sacramento",240,0.124,0.222
"team",22200610,"ORL",1610612753,0.655,0.108,0.261,"Magic","Orlando",240,0.222,0.124
"team",22200609,"LAL",1610612747,0.54,0.155,0.315,"Lakers","Los Angeles",240,0.269,0.172
"team",22200609,"DEN",1610612743,0.484,0.131,0.2,"Nuggets","Denver",240,0.172,0.269
"team",22200606,"CHI",1610612741,0.5,0.094,0.22,"Bulls","Chicago",240,0.163,0.241
"team",22200606,"BOS",1610612738,0.523,0.085,0.14,"Celtics","Boston",240,0.241,0.163
"team",22200615,"PHX",1610612756,0.479,0.156,0.311,"Suns","Phoenix",240,0.344,0.281
"team",22200615,"GSW",1610612744,0.533,0.206,0.4,"Warriors","Golden State",240,0.281,0.344
"team",22200611,"OKC",1610612760,0.456,0.193,0.354,"Thunder","Oklahoma City",240,0.231,0.506
"team",22200611,"MIA",1610612748,0.533,0.181,0.408,"Heat","Miami",240,0.506,0.231
"team",22200613,"TOR",1610612761,0.634,0.104,0.214,"Raptors","Toronto",240,0.297,0.174
"team",22200613,"CHA",1610612766,0.604,0.115,0.396,"Hornets","Charlotte",240,0.174,0.297
"team",22200616,"POR",1610612757,0.571,0.162,0.25,"Trail Blazers","Portland",240,0.218,0.321
"team",22200616,"ORL",1610612753,0.517,0.171,0.356,"Magic","Orlando",240,0.321,0.218
"team",22200612,"PHI",1610612755,0.483,0.097,0.164,"76ers","Philadelphia",240,0.337,0.404
"team",22200612,"DET",1610612765,0.669,0.171,0.361,"Pistons","Detroit",240,0.404,0.337
"team",22200614,"UTA",1610612762,0.522,0.051,0.18,"Jazz","Utah",240,0.425,0.267
"team",22200614,"CLE",1610612739,0.494,0.153,0.385,"Cavaliers","Cleveland",240,0.267,0.425
"team",22200617,"LAC",1610612746,0.522,0.128,0.209,"Clippers","LA",240,0.349,0.522
"team",22200617,"DAL",1610612742,0.523,0.103,0.353,"Mavericks","Dallas",240,0.522,0.349
"team",22200623,"SAS",1610612759,0.584,0.128,0.377,"Spurs","San Antonio",240,0.215,0.248
"team",22200623,"MEM",1610612763,0.519,0.107,0.322,"Grizzlies","Memphis",240,0.248,0.215
"team",22200624,"PHX",1610612756,0.653,0.112,0.286,"Suns","Phoenix",240,0.156,0.247
"team",22200624,"DEN",1610612743,0.483,0.198,0.385,"Nuggets","Denver",240,0.247,0.156
"team",22200625,"SAC",1610612758,0.542,0.128,0.259,"Kings","Sacramento",240,0.33,0.177
"team",22200625,"HOU",1610612745,0.58,0.084,0.245,"Rockets","Houston",240,0.177,0.33
"team",22200620,"MIL",1610612749,0.511,0.11,0.12,"Bucks","Milwaukee",240,0.112,0.207
"team",22200620,"ATL",1610612737,0.551,0.11,0.286,"Hawks","Atlanta",240,0.207,0.112
"team",22200622,"NYK",1610612752,0.544,0.125,0.18,"Knicks","New York",240,0.393,0.233
"team",22200622,"IND",1610612754,0.542,0.148,0.292,"Pacers","Indiana",240,0.233,0.393
"team",22200621,"NOP",1610612740,0.566,0.09,0.271,"Pelicans","New Orleans",240,0.195,0.275
"team",22200621,"BOS",1610612738,0.58,0.09,0.089,"Celtics","Boston",240,0.275,0.195
"team",22200618,"MIN",1610612750,0.706,0.166,0.265,"Timberwolves","Minnesota",240,0.239,0.35
"team",22200618,"DET",1610612765,0.58,0.184,0.347,"Pistons","Detroit",240,0.35,0.239
"team",22200619,"WAS",1610612764,0.517,0.125,0.18,"Wizards","Washington",240,0.256,0.102
"team",22200619,"CHI",1610612741,0.506,0.185,0.277,"Bulls","Chicago",240,0.102,0.256
"team",22200626,"PHI",1610612755,0.593,0.103,0.233,"76ers","Philadelphia",240,0.307,0.384
"team",22200626,"OKC",1610612760,0.506,0.158,0.26,"Thunder","Oklahoma City",240,0.384,0.307
"team",22200629,"TOR",1610612761,0.617,0.216,0.341,"Raptors","Toronto",240,0.434,0.351
"team",22200629,"CHA",1610612766,0.578,0.09,0.233,"Hornets","Charlotte",240,0.351,0.434
"team",22200628,"MIL",1610612749,0.489,0.134,0.377,"Bucks","Milwaukee",240,0.172,0.168
"team",22200628,"MIA",1610612748,0.529,0.114,0.2,"Heat","Miami",240,0.168,0.172
"team",22200627,"BOS",1610612738,0.53,0.124,0.17,"Celtics","Boston",240,0.198,0.131
"team",22200627,"BKN",1610612751,0.547,0.147,0.326,"Nets","Brooklyn",240,0.131,0.198
"team",22200630,"LAL",1610612747,0.573,0.159,0.1,"Lakers","Los Angeles",290,0.241,0.177
"team",22200630,"DAL",1610612742,0.438,0.083,0.233,"Mavericks","Dallas",290,0.177,0.241
"team",22200631,"POR",1610612757,0.534,0.108,0.286,"Trail Blazers","Portland",240,0.372,0.348
"team",22200631,"CLE",1610612739,0.583,0.165,0.171,"Cavaliers","Cleveland",240,0.348,0.372
"team",22200640,"SAC",1610612758,0.538,0.143,0.345,"Kings","Sacramento",240,0.337,0.275
"team",22200640,"HOU",1610612745,0.663,0.142,0.4,"Rockets","Houston",240,0.275,0.337
"team",22200639,"LAC",1610612746,0.585,0.117,0.244,"Clippers","LA",240,0.161,0.305
"team",22200639,"DEN",1610612743,0.529,0.127,0.298,"Nuggets","Denver",240,0.305,0.161
"team",22200638,"UTA",1610612762,0.51,0.14,0.237,"Jazz","Utah",240,0.482,0.167
"team",22200638,"ORL",1610612753,0.5,0.223,0.38,"Magic","Orlando",240,0.167,0.482
"team",22200637,"PHX",1610612756,0.578,0.137,0.244,"Suns","Phoenix",240,0.279,0.222
"team",22200637,"MIN",1610612750,0.558,0.178,0.244,"Timberwolves","Minnesota",240,0.222,0.279
"team",22200635,"SAS",1610612759,0.634,0.117,0.277,"Spurs","San Antonio",240,0.386,0.198
"team",22200635,"GSW",1610612744,0.5,0.135,0.189,"Warriors","Golden State",240,0.198,0.386
"team",22200633,"IND",1610612754,0.521,0.136,0.364,"Pacers","Indiana",240,0.287,0.223
"team",22200633,"ATL",1610612737,0.431,0.112,0.406,"Hawks","Atlanta",240,0.223,0.287
"team",22200634,"WAS",1610612764,0.489,0.071,0.309,"Wizards","Washington",240,0.28,0.337
"team",22200634,"NYK",1610612752,0.457,0.08,0.288,"Knicks","New York",240,0.337,0.28
"team",22200632,"NOP",1610612740,0.517,0.122,0.157,"Pelicans","New Orleans",240,0.349,0.267
"team",22200632,"DET",1610612765,0.552,0.157,0.25,"Pistons","Detroit",240,0.267,0.349
"team",22200636,"OKC",1610612760,0.518,0.158,0.271,"Thunder","Oklahoma City",240,0.239,0.282
"team",22200636,"CHI",1610612741,0.571,0.109,0.319,"Bulls","Chicago",240,0.282,0.239
"team",22200642,"CHA",1610612766,0.571,0.073,0.283,"Hornets","Charlotte",240,0.216,0.101
"team",22200642,"BOS",1610612738,0.511,0.113,0.234,"Celtics","Boston",240,0.101,0.216
"team",22200647,"POR",1610612757,0.659,0.111,0.091,"Trail Blazers","Portland",240,0.25,0.232
"team",22200647,"DAL",1610612742,0.653,0.12,0.325,"Mavericks","Dallas",240,0.232,0.25
"team",22200646,"UTA",1610612762,0.545,0.08,0.216,"Jazz","Utah",240,0.256,0.292
"team",22200646,"PHI",1610612755,0.544,0.118,0.333,"76ers","Philadelphia",240,0.292,0.256
"team",22200645,"MIN",1610612750,0.539,0.187,0.225,"Timberwolves","Minnesota",240,0.188,0.303
"team",22200645,"CLE",1610612739,0.619,0.154,0.158,"Cavaliers","Cleveland",240,0.303,0.188
"team",22200644,"TOR",1610612761,0.577,0.121,0.167,"Raptors","Toronto",240,0.345,0.214
"team",22200644,"ATL",1610612737,0.454,0.136,0.34,"Hawks","Atlanta",240,0.214,0.345
"team",22200641,"MIL",1610612749,0.58,0.122,0.326,"Bucks","Milwaukee",240,0.143,0.138
"team",22200641,"MIA",1610612748,0.518,0.108,0.216,"Heat","Miami",240,0.138,0.143
"team",22200643,"MEM",1610612763,0.422,0.168,0.369,"Grizzlies","Memphis",240,0.322,0.272
"team",22200643,"IND",1610612754,0.621,0.148,0.19,"Pacers","Indiana",240,0.272,0.322
"team",22200648,"NYK",1610612752,0.554,0.13,0.229,"Knicks","New York",240,0.352,0.181
"team",22200648,"DET",1610612765,0.523,0.087,0.373,"Pistons","Detroit",240,0.181,0.352
"team",22200650,"GSW",1610612744,0.584,0.092,0.213,"Warriors","Golden State",240,0.265,0.253
"team",22200650,"CHI",1610612741,0.62,0.212,0.217,"Bulls","Chicago",240,0.253,0.265
"team",22200652,"SAS",1610612759,0.629,0.061,0.233,"Spurs","San Antonio",240,0.215,0.281
"team",22200652,"SAC",1610612758,0.57,0.099,0.32,"Kings","Sacramento",240,0.281,0.215
"team",22200653,"ORL",1610612753,0.612,0.158,0.333,"Magic","Orlando",240,0.405,0.213
"team",22200653,"DEN",1610612743,0.53,0.128,0.311,"Nuggets","Denver",240,0.213,0.405
"team",22200654,"POR",1610612757,0.539,0.09,0.3,"Trail Blazers","Portland",240,0.494,0.371
"team",22200654,"DAL",1610612742,0.606,0.077,0.302,"Mavericks","Dallas",240,0.371,0.494
"team",22200655,"PHI",1610612755,0.586,0.11,0.146,"76ers","Philadelphia",240,0.224,0.149
"team",22200655,"LAL",1610612747,0.576,0.102,0.205,"Lakers","Los Angeles",240,0.149,0.224
"team",22200651,"OKC",1610612760,0.495,0.158,0.298,"Thunder","Oklahoma City",240,0.289,0.209
"team",22200651,"BKN",1610612751,0.511,0.091,0.269,"Nets","Brooklyn",240,0.209,0.289
"team",22200649,"LAC",1610612746,0.494,0.192,0.26,"Clippers","LA",240,0.239,0.274
"team",22200649,"HOU",1610612745,0.602,0.165,0.289,"Rockets","Houston",240,0.274,0.239
"team",22200657,"MIL",1610612749,0.625,0.156,0.119,"Bucks","Milwaukee",240,0.165,0.179
"team",22200657,"IND",1610612754,0.654,0.136,0.267,"Pacers","Indiana",240,0.179,0.165
"team",22200660,"WAS",1610612764,0.593,0.116,0.217,"Wizards","Washington",240,0.267,0.231
"team",22200660,"GSW",1610612744,0.57,0.134,0.205,"Warriors","Golden State",240,0.231,0.267
"team",22200661,"MIA",1610612748,0.678,0.161,0.114,"Heat","Miami",240,0.225,0.289
"team",22200661,"ATL",1610612737,0.528,0.157,0.348,"Hawks","Atlanta",240,0.289,0.225
"team",22200663,"PHX",1610612756,0.612,0.105,0.327,"Suns","Phoenix",240,0.213,0.204
"team",22200663,"MEM",1610612763,0.494,0.145,0.235,"Grizzlies","Memphis",240,0.204,0.213
"team",22200664,"LAL",1610612747,0.545,0.076,0.418,"Lakers","Los Angeles",240,0.385,0.31
"team",22200664,"HOU",1610612745,0.604,0.02,0.25,"Rockets","Houston",240,0.31,0.385
"team",22200659,"TOR",1610612761,0.47,0.113,0.443,"Raptors","Toronto",265,0.427,0.354
"team",22200659,"NYK",1610612752,0.464,0.057,0.371,"Knicks","New York",265,0.354,0.427
"team",22200658,"NOP",1610612740,0.544,0.155,0.341,"Pelicans","New Orleans",240,0.293,0.413
"team",22200658,"CLE",1610612739,0.573,0.172,0.175,"Cavaliers","Cleveland",240,0.413,0.293
"team",22200662,"UTA",1610612762,0.545,0.061,0.351,"Jazz","Utah",240,0.333,0.178
"team",22200662,"MIN",1610612750,0.613,0.179,0.405,"Timberwolves","Minnesota",240,0.178,0.333
"team",22200656,"CHA",1610612766,0.609,0.125,0.386,"Hornets","Charlotte",240,0.333,0.287
"team",22200656,"BOS",1610612738,0.528,0.053,0.294,"Celtics","Boston",240,0.287,0.333
"team",22200668,"PHI",1610612755,0.573,0.187,0.372,"76ers","Philadelphia",240,0.466,0.244
"team",22200668,"LAC",1610612746,0.623,0.158,0.278,"Clippers","LA",240,0.244,0.466
"team",22200665,"TOR",1610612761,0.645,0.119,0.244,"Raptors","Toronto",240,0.267,0.244
"team",22200665,"MIL",1610612749,0.52,0.088,0.383,"Bucks","Milwaukee",240,0.244,0.267
"team",22200667,"POR",1610612757,0.563,0.118,0.34,"Trail Blazers","Portland",240,0.301,0.318
"team",22200667,"DEN",1610612743,0.536,0.127,0.222,"Nuggets","Denver",240,0.318,0.301
"team",22200666,"SAS",1610612759,0.438,0.192,0.212,"Spurs","San Antonio",240,0.289,0.273
"team",22200666,"BKN",1610612751,0.418,0.142,0.344,"Nets","Brooklyn",240,0.273,0.289
"team",22200677,"SAC",1610612758,0.545,0.071,0.245,"Kings","Sacramento",240,0.31,0.202
"team",22200677,"LAL",1610612747,0.546,0.115,0.319,"Lakers","Los Angeles",240,0.202,0.31
"team",22200676,"MIN",1610612750,0.576,0.149,0.386,"Timberwolves","Minnesota",240,0.346,0.376
"team",22200676,"DEN",1610612743,0.593,0.189,0.326,"Nuggets","Denver",240,0.376,0.346
"team",22200675,"UTA",1610612762,0.484,0.132,0.368,"Jazz","Utah",240,0.253,0.228
"team",22200675,"LAC",1610612746,0.626,0.084,0.239,"Clippers","LA",240,0.228,0.253
"team",22200674,"OKC",1610612760,0.479,0.221,0.466,"Thunder","Oklahoma City",240,0.226,0.255
"team",22200674,"IND",1610612754,0.591,0.176,0.327,"Pacers","Indiana",240,0.255,0.226
"team",22200673,"NOP",1610612740,0.596,0.108,0.348,"Pelicans","New Orleans",240,0.225,0.17
"team",22200673,"MIA",1610612748,0.544,0.186,0.25,"Heat","Miami",240,0.17,0.225
"team",22200672,"MEM",1610612763,0.61,0.191,0.333,"Grizzlies","Memphis",240,0.227,0.256
"team",22200672,"CLE",1610612739,0.51,0.08,0.368,"Cavaliers","Cleveland",240,0.256,0.227
"team",22200670,"DAL",1610612742,0.645,0.12,0.324,"Mavericks","Dallas",240,0.286,0.233
"team",22200670,"ATL",1610612737,0.619,0.159,0.326,"Hawks","Atlanta",240,0.233,0.286
"team",22200669,"WAS",1610612764,0.453,0.093,0.349,"Wizards","Washington",240,0.2,0.281
"team",22200669,"NYK",1610612752,0.526,0.141,0.455,"Knicks","New York",240,0.281,0.2
"team",22200671,"HOU",1610612745,0.547,0.094,0.25,"Rockets","Houston",240,0.22,0.26
"team",22200671,"CHA",1610612766,0.56,0.186,0.348,"Hornets","Charlotte",240,0.26,0.22
"team",22200678,"DET",1610612765,0.582,0.134,0.25,"Pistons","Detroit",240,0.278,0.228
"team",22200678,"CHI",1610612741,0.443,0.156,0.383,"Bulls","Chicago",240,0.228,0.278
"team",22200681,"PHX",1610612756,0.591,0.125,0.114,"Suns","Phoenix",240,0.482,0.305
"team",22200681,"BKN",1610612751,0.524,0.149,0.333,"Nets","Brooklyn",240,0.305,0.482
"team",22200679,"GSW",1610612744,0.458,0.141,0.358,"Warriors","Golden State",265,0.23,0.278
"team",22200679,"BOS",1610612738,0.49,0.135,0.197,"Celtics","Boston",265,0.278,0.23
"team",22200680,"TOR",1610612761,0.601,0.141,0.311,"Raptors","Toronto",240,0.31,0.258
"team",22200680,"MIN",1610612750,0.609,0.15,0.295,"Timberwolves","Minnesota",240,0.258,0.31
"team",22200682,"POR",1610612757,0.556,0.151,0.238,"Trail Blazers","Portland",240,0.341,0.235
"team",22200682,"PHI",1610612755,0.429,0.159,0.333,"76ers","Philadelphia",240,0.235,0.341
"team",22200691,"SAC",1610612758,0.57,0.091,0.176,"Kings","Sacramento",240,0.322,0.118
"team",22200691,"OKC",1610612760,0.54,0.148,0.375,"Thunder","Oklahoma City",240,0.118,0.322
"team",22200690,"MEM",1610612763,0.478,0.09,0.3,"Grizzlies","Memphis",240,0.392,0.441
"team",22200690,"LAL",1610612747,0.466,0.128,0.441,"Lakers","Los Angeles",240,0.441,0.392
"team",22200688,"IND",1610612754,0.699,0.179,0.324,"Pacers","Indiana",240,0.44,0.313
"team",22200688,"DEN",1610612743,0.488,0.199,0.431,"Nuggets","Denver",240,0.313,0.44
"team",22200689,"UTA",1610612762,0.65,0.117,0.186,"Jazz","Utah",240,0.261,0.25
"team",22200689,"BKN",1610612751,0.511,0.114,0.309,"Nets","Brooklyn",240,0.25,0.261
"team",22200687,"SAS",1610612759,0.722,0.103,0.333,"Spurs","San Antonio",240,0.157,0.247
"team",22200687,"LAC",1610612746,0.652,0.078,0.385,"Clippers","LA",240,0.247,0.157
"team",22200686,"MIA",1610612748,0.575,0.108,0.244,"Heat","Miami",240,0.391,0.35
"team",22200686,"DAL",1610612742,0.507,0.174,0.231,"Mavericks","Dallas",240,0.35,0.391
"team",22200685,"GSW",1610612744,0.583,0.154,0.256,"Warriors","Golden State",240,0.221,0.226
"team",22200685,"CLE",1610612739,0.622,0.183,0.378,"Cavaliers","Cleveland",240,0.226,0.221
"team",22200684,"NYK",1610612752,0.625,0.07,0.422,"Knicks","New York",240,0.205,0.16
"team",22200684,"ATL",1610612737,0.669,0.128,0.27,"Hawks","Atlanta",240,0.16,0.205
"team",22200683,"ORL",1610612753,0.505,0.108,0.278,"Magic","Orlando",240,0.453,0.264
"team",22200683,"NOP",1610612740,0.62,0.15,0.179,"Pelicans","New Orleans",240,0.264,0.453
"team",22200693,"WAS",1610612764,0.544,0.107,0.24,"Wizards","Washington",240,0.263,0.267
"team",22200693,"ORL",1610612753,0.632,0.076,0.292,"Magic","Orlando",240,0.267,0.263
"team",22200695,"MIL",1610612749,0.599,0.096,0.268,"Bucks","Milwaukee",240,0.128,0.198
"team",22200695,"CLE",1610612739,0.535,0.16,0.298,"Cavaliers","Cleveland",240,0.198,0.128
"team",22200694,"CHA",1610612766,0.608,0.173,0.171,"Hornets","Charlotte",240,0.247,0.241
"team",22200694,"ATL",1610612737,0.579,0.115,0.205,"Hawks","Atlanta",240,0.241,0.247
"team",22200692,"TOR",1610612761,0.541,0.157,0.25,"Raptors","Toronto",240,0.081,0.176
"team",22200692,"BOS",1610612738,0.576,0.144,0.195,"Celtics","Boston",240,0.176,0.081
"team",22200698,"SAC",1610612758,0.591,0.147,0.422,"Kings","Sacramento",240,0.345,0.247
"team",22200698,"PHI",1610612755,0.625,0.088,0.195,"76ers","Philadelphia",240,0.247,0.345
"team",22200697,"PHX",1610612756,0.443,0.135,0.306,"Suns","Phoenix",240,0.385,0.271
"team",22200697,"IND",1610612754,0.484,0.14,0.322,"Pacers","Indiana",240,0.271,0.385
"team",22200696,"MIN",1610612750,0.538,0.227,0.36,"Timberwolves","Minnesota",240,0.289,0.418
"team",22200696,"HOU",1610612745,0.56,0.117,0.106,"Rockets","Houston",240,0.418,0.289
"team",22200702,"OKC",1610612760,0.5,0.094,0.309,"Thunder","Oklahoma City",240,0.18,0.402
"team",22200702,"DEN",1610612743,0.489,0.089,0.32,"Nuggets","Denver",240,0.402,0.18
"team",22200703,"PHX",1610612756,0.495,0.184,0.375,"Suns","Phoenix",240,0.284,0.293
